Year awarded	Year	Author(s)	Author Wikipedia Entry	Won/Nominated	Work	Work Wikipedia Entry	Publisher or publication	Publisher or publication Wikipedia Entry	Notes
1977	1977	Pournelle, Jerry	https://en.wikipedia.org/wiki/Jerry_Pournelle	Nominated	Inferno	https://en.wikipedia.org/wiki/Inferno_(Niven_and_Pournelle_novel)	Pocket Books	https://en.wikipedia.org/wiki/Pocket_Books
1977	1977	Randall, Marta	https://en.wikipedia.org/wiki/Marta_Randall	Nominated	Islands		Pyramid Books	https://en.wikipedia.org/wiki/Jove_Books
1977	1977	Silverberg, Robert	https://en.wikipedia.org/wiki/Robert_Silverberg	Nominated	Shadrach in the Furnace	https://en.wikipedia.org/wiki/Shadrach_in_the_Furnace	Bobbs-Merrill Company	https://en.wikipedia.org/wiki/Bobbs-Merrill_Company
1977	1977	Delany, Samuel R.	https://en.wikipedia.org/wiki/Samuel_R._Delany	Nominated	Triton	https://en.wikipedia.org/wiki/Triton_(novel)	Bantam Books	https://en.wikipedia.org/wiki/Bantam_Books
1977	1977	Wilhelm, Kate	https://en.wikipedia.org/wiki/Kate_Wilhelm	Nominated	Where Late the Sweet Birds Sang	https://en.wikipedia.org/wiki/Where_Late_the_Sweet_Birds_Sang	Harper & Row	https://en.wikipedia.org/wiki/Harper_(publisher)
1978	1978	Pohl, Frederik	https://en.wikipedia.org/wiki/Frederik_Pohl	Won	Gateway	https://en.wikipedia.org/wiki/Gateway_(novel)	Galaxy Science Fiction	https://en.wikipedia.org/wiki/Galaxy_Science_Fiction
1978	1978	Carr, Terry	https://en.wikipedia.org/wiki/Terry_Carr	Nominated	Cirque		Bobbs-Merrill Company	https://en.wikipedia.org/wiki/Bobbs-Merrill_Company
1978	1978	Benford, Gregory	https://en.wikipedia.org/wiki/Gregory_Benford	Nominated	In the Ocean of Night	https://en.wikipedia.org/wiki/In_the_Ocean_of_Night	Dial Press	https://en.wikipedia.org/wiki/Dial_Press
1978	1978	Gerrold, David	https://en.wikipedia.org/wiki/David_Gerrold	Nominated	Moonstar Odyssey		New American Library	https://en.wikipedia.org/wiki/New_American_Library
1978	1978	Lupoff, Richard A.	https://en.wikipedia.org/wiki/Richard_A._Lupoff	Nominated	Sword of Demon		Harper & Row	https://en.wikipedia.org/wiki/Harper_(publisher)
