Year	Year awarded	Author(s)	Author Wikipedia Entry	Won/Nominated	Work	Work Wikipedia Entry	Publisher or publication	Publisher or publication Wikipedia Entry	Notes
1975	1975	Niven, Larry	https://en.wikipedia.org/wiki/Larry_Niven	Nominated	The Mote in God's Eye	https://en.wikipedia.org/wiki/The_Mote_in_God%27s_Eye	Simon & Schuster	https://en.wikipedia.org/wiki/Simon_%26_Schuster
1975	1975	Pournelle, Jerry	https://en.wikipedia.org/wiki/Jerry_Pournelle	Nominated	The Mote in God's Eye	https://en.wikipedia.org/wiki/The_Mote_in_God%27s_Eye	Simon & Schuster	https://en.wikipedia.org/wiki/Simon_%26_Schuster
1975	1975	Priest, Christopher	https://en.wikipedia.org/wiki/Christopher_Priest_(novelist)	Nominated	Inverted World	https://en.wikipedia.org/wiki/Inverted_World	Galaxy Science Fiction	https://en.wikipedia.org/wiki/Galaxy_Science_Fiction
1976	1976	Haldeman, Joe	https://en.wikipedia.org/wiki/Joe_Haldeman	Won	The Forever War	https://en.wikipedia.org/wiki/The_Forever_War	St. Martin's Press	https://en.wikipedia.org/wiki/St._Martin%27s_Press
1976	1976	Zelazny, Roger	https://en.wikipedia.org/wiki/Roger_Zelazny	Nominated	Doorways in the Sand	https://en.wikipedia.org/wiki/Doorways_in_the_Sand	Analog Science Fact & Fiction	https://en.wikipedia.org/wiki/Analog_Science_Fiction_and_Fact
1976	1976	Niven, Larry	https://en.wikipedia.org/wiki/Larry_Niven	Nominated	Inferno	https://en.wikipedia.org/wiki/Inferno_(Niven_and_Pournelle_novel)	Galaxy Science Fiction	https://en.wikipedia.org/wiki/Galaxy_Science_Fiction
1976	1976	Pournelle, Jerry	https://en.wikipedia.org/wiki/Jerry_Pournelle	Nominated	Inferno	https://en.wikipedia.org/wiki/Inferno_(Niven_and_Pournelle_novel)	Galaxy Science Fiction	https://en.wikipedia.org/wiki/Galaxy_Science_Fiction
1976	1976	Bester, Alfred	https://en.wikipedia.org/wiki/Alfred_Bester	Nominated	The Computer Connection	https://en.wikipedia.org/wiki/The_Computer_Connection	Berkley Putnam	https://en.wikipedia.org/wiki/G._P._Putnam%27s_Sons
1976	1976	Silverberg, Robert	https://en.wikipedia.org/wiki/Robert_Silverberg	Nominated	The Stochastic Man		Harper & Row	https://en.wikipedia.org/wiki/HarperCollins
1977	1977	Wilhelm, Kate	https://en.wikipedia.org/wiki/Kate_Wilhelm	Won	Where Late the Sweet Birds Sang	https://en.wikipedia.org/wiki/Where_Late_the_Sweet_Birds_Sang	Harper & Row	https://en.wikipedia.org/wiki/HarperCollins
1977	1977	Haldeman, Joe	https://en.wikipedia.org/wiki/Joe_Haldeman	Nominated	Mindbridge		St. Martin's Press	https://en.wikipedia.org/wiki/St._Martin%27s_Press
1977	1977	Herbert, Frank	https://en.wikipedia.org/wiki/Frank_Herbert	Nominated	Children of Dune	https://en.wikipedia.org/wiki/Children_of_Dune	Analog Science Fact & Fiction	https://en.wikipedia.org/wiki/Analog_Science_Fiction_and_Fact
1977	1977	Pohl, Frederik	https://en.wikipedia.org/wiki/Frederik_Pohl	Nominated	Man Plus	https://en.wikipedia.org/wiki/Man_Plus	The Magazine of Fantasy & Science Fiction	https://en.wikipedia.org/wiki/The_Magazine_of_Fantasy_%26_Science_Fiction
1977	1977	Silverberg, Robert	https://en.wikipedia.org/wiki/Robert_Silverberg	Nominated	Shadrach in the Furnace	https://en.wikipedia.org/wiki/Shadrach_in_the_Furnace	Analog Science Fact & Fiction	https://en.wikipedia.org/wiki/Analog_Science_Fiction_and_Fact
1978	1978	Pohl, Frederik	https://en.wikipedia.org/wiki/Frederik_Pohl	Won	Gateway	https://en.wikipedia.org/wiki/Gateway_(novel)	Galaxy Science Fiction	https://en.wikipedia.org/wiki/Galaxy_Science_Fiction
1978	1978	Bradley, Marion Zimmer	https://en.wikipedia.org/wiki/Marion_Zimmer_Bradley	Nominated	The Forbidden Tower	https://en.wikipedia.org/wiki/The_Forbidden_Tower	DAW Books	https://en.wikipedia.org/wiki/DAW_Books
1978	1978	Niven, Larry	https://en.wikipedia.org/wiki/Larry_Niven	Nominated	Lucifer's Hammer	https://en.wikipedia.org/wiki/Lucifer%27s_Hammer	Playboy Press	https://en.wikipedia.org/wiki/Playboy
1978	1978	Pournelle, Jerry	https://en.wikipedia.org/wiki/Jerry_Pournelle	Nominated	Lucifer's Hammer	https://en.wikipedia.org/wiki/Lucifer%27s_Hammer	Playboy Press	https://en.wikipedia.org/wiki/Playboy
1978	1978	Dickson, Gordon R.	https://en.wikipedia.org/wiki/Gordon_R._Dickson	Nominated	Time Storm		St. Martin's Press	https://en.wikipedia.org/wiki/St._Martin%27s_Press
1978	1978	Martin, George R. R.	https://en.wikipedia.org/wiki/George_R._R._Martin	Nominated	Dying of the Light	https://en.wikipedia.org/wiki/Dying_of_the_Light	Analog Science Fact & Fiction	https://en.wikipedia.org/wiki/Analog_Science_Fiction_and_Fact
